,season,session,game_id,game_date,team,opp_team,strength_state,toi,gf,ga,hdgf,hdga,xgf,xga,sf,sa,hdsf,hdsa,ff,fa,hdff,hdfa,cf,ca,bsf,bsa,msf,msa,hdmsf,hdmsa,teammate_block,hf,ht,give,take,ozf,nzf,dzf,fow,fol,ozfw,ozfl,nzfw,nzfl,dzfw,dzfl,pent0,pent2,pent4,pent5,pent10,pend0,pend2,pend4,pend5,pend10,ozs,nzs,dzs,otf
79,20162017,P,2016030234,2017-05-02,STL,NSH,4v5,6.316666666666666,0,1,0,1,0.0,0.9871936030685902,0,3,0,1,0,9,0,3,0,0,0,3,0,6,0,2,0,0,0,0,1,0,0,2,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,20162017,P,2016030234,2017-05-02,STL,NSH,5v4,3.35,0,0,0,0,1.1832561865448952,0.0,7,0,2,0,7,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,2,0,4,2,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,20162017,P,2016030234,2017-05-02,STL,NSH,5v5,42.96666666666667,1,1,0,0,3.0041186758317053,2.003003001678735,23,20,6,2,33,32,6,5,0,0,3,13,10,12,0,3,0,32,27,6,6,18,24,12,27,24,9,6,12,9,6,9,0,6,0,0,0,0,5,0,0,0,0,0,0,0
82,20162017,P,2016030234,2017-05-02,STL,NSH,Ev5,2.716666666666667,0,0,0,0,0.050290798768401146,0.0,2,0,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20162017,P,2016030234,2017-05-02,STL,NSH,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20162017,P,2016030235,2017-05-05,NSH,STL,3v5,1.8333333333333333,0,0,0,0,0.0,0.36489785462617874,0,1,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,20162017,P,2016030235,2017-05-05,NSH,STL,4v4,0.31666666666666665,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,20162017,P,2016030235,2017-05-05,NSH,STL,4v5,6.016666666666667,0,0,0,0,0.09507069736719131,0.18487189337611198,1,2,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,4,2,3,5,0,4,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
87,20162017,P,2016030235,2017-05-05,NSH,STL,5v3,1.15,1,0,0,0,0.5351199805736542,0.0,2,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20162017,P,2016030235,2017-05-05,NSH,STL,5v4,2.533333333333333,0,0,0,0,0.15605848282575607,0.0022882039193063974,2,1,1,0,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,20162017,P,2016030235,2017-05-05,NSH,STL,5v5,45.916666666666664,0,2,0,1,1.3184260055422783,2.3190408488735557,17,28,3,5,23,35,4,5,0,0,20,8,6,7,1,0,0,25,30,0,3,16,14,12,21,18,8,8,7,4,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
90,20162017,P,2016030235,2017-05-05,NSH,STL,Ev5,2.2333333333333334,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
91,20162017,P,2016030235,2017-05-05,NSH,STL,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20162017,P,2016030235,2017-05-05,STL,NSH,3v5,1.15,0,1,0,0,0.0,0.5351199805736542,0,2,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,20162017,P,2016030235,2017-05-05,STL,NSH,4v4,0.31666666666666665,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,20162017,P,2016030235,2017-05-05,STL,NSH,4v5,2.533333333333333,0,0,0,0,0.0022882039193063974,0.15605848282575607,1,2,0,1,1,3,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,20162017,P,2016030235,2017-05-05,STL,NSH,5v3,1.8333333333333333,0,0,0,0,0.36489785462617874,0.0,1,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,20162017,P,2016030235,2017-05-05,STL,NSH,5v4,6.016666666666667,0,0,0,0,0.18487189337611198,0.09507069736719131,2,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8,2,0,5,3,4,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
97,20162017,P,2016030235,2017-05-05,STL,NSH,5v5,45.916666666666664,2,0,1,0,2.3190408488735557,1.3184260055422783,28,17,5,3,35,23,5,4,0,0,8,20,7,6,0,1,0,30,25,1,6,16,8,12,18,21,8,8,4,7,6,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0
98,20162017,P,2016030235,2017-05-05,STL,NSH,5vE,2.2333333333333334,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
99,20162017,P,2016030235,2017-05-05,STL,NSH,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20162017,P,2016030236,2017-05-07,NSH,STL,4v5,2.0,0,0,0,0,0.0,0.038712285459041595,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20162017,P,2016030236,2017-05-07,NSH,STL,5v4,8.0,0,0,0,0,0.5722938403487206,0.0,3,0,1,0,5,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4,0,4,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,20162017,P,2016030236,2017-05-07,NSH,STL,5v5,47.63333333333333,2,1,1,1,1.515207323944196,2.196631846483797,14,22,3,4,25,33,3,5,0,0,13,13,11,11,0,1,0,26,27,15,7,6,14,18,19,30,3,15,7,8,9,7,0,1,0,0,0,0,3,0,0,0,0,0,0,0
103,20162017,P,2016030236,2017-05-07,NSH,STL,5vE,2.216666666666667,1,0,0,0,0.8675478100776672,0.22547757625579834,1,1,0,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,20162017,P,2016030236,2017-05-07,NSH,STL,Ev5,0.15,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105,20162017,P,2016030236,2017-05-07,NSH,STL,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,20162017,P,2016030236,2017-05-07,STL,NSH,4v5,8.0,0,0,0,0,0.0,0.5722938403487206,0,3,0,1,0,5,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,4,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,20162017,P,2016030236,2017-05-07,STL,NSH,5v4,2.0,0,0,0,0,0.038712285459041595,0.0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,20162017,P,2016030236,2017-05-07,STL,NSH,5v5,47.63333333333333,1,2,1,1,2.196631846483797,1.515207323944196,22,14,4,3,33,25,5,3,0,0,13,13,11,11,1,0,0,27,26,8,4,30,16,14,30,19,15,3,8,7,7,9,0,3,0,0,0,0,1,0,0,0,0,0,0,0
109,20162017,P,2016030236,2017-05-07,STL,NSH,5vE,0.15,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,20162017,P,2016030236,2017-05-07,STL,NSH,Ev5,2.216666666666667,0,1,0,0,0.22547757625579834,0.8675478100776672,1,1,1,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,20162017,P,2016030236,2017-05-07,STL,NSH,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,20162017,P,2016030321,2017-05-12,ANA,NSH,3v5,1.45,0,0,0,0,0.0,0.3472729027271271,0,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,20162017,P,2016030321,2017-05-12,ANA,NSH,4v5,7.1,0,0,0,0,0.0012077389983460307,0.8275584597140551,1,9,0,1,1,11,0,2,0,0,0,1,0,2,0,1,0,0,0,3,0,0,2,10,6,3,0,3,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114,20162017,P,2016030321,2017-05-12,ANA,NSH,5v4,8.0,0,0,0,0,0.7016805298626423,0.03631236031651497,4,0,1,0,9,1,2,1,0,0,2,1,5,1,1,1,0,2,2,5,0,6,0,0,3,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,20162017,P,2016030321,2017-05-12,ANA,NSH,5v5,52.38333333333333,2,3,0,1,2.943027701228857,2.2517245039343834,23,34,8,9,36,43,9,11,0,0,12,15,13,9,1,2,0,26,25,8,4,18,26,18,31,25,9,11,13,10,9,4,0,3,0,0,0,0,2,0,0,0,0,0,0,0
116,20162017,P,2016030321,2017-05-12,ANA,NSH,5vE,0.31666666666666665,0,0,0,0,0.0,0.07543819397687912,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,20162017,P,2016030321,2017-05-12,ANA,NSH,Ev5,0.15,0,0,0,0,0.029991818591952324,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
118,20162017,P,2016030321,2017-05-12,NSH,ANA,4v5,8.0,0,0,0,0,0.03631236031651497,0.7016805298626423,0,4,0,1,1,9,1,2,0,0,1,2,1,5,1,1,0,2,2,2,1,0,0,4,2,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,20162017,P,2016030321,2017-05-12,NSH,ANA,5v3,1.45,0,0,0,0,0.3472729027271271,0.0,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,20162017,P,2016030321,2017-05-12,NSH,ANA,5v4,7.1,0,0,0,0,0.8275584597140551,0.0012077389983460307,9,1,1,0,11,1,2,0,0,0,1,0,2,0,1,0,0,0,0,4,1,6,0,0,3,6,3,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121,20162017,P,2016030321,2017-05-12,NSH,ANA,5v5,52.38333333333333,3,2,1,0,2.2517245039343834,2.943027701228857,34,23,9,8,43,36,11,9,0,0,15,12,9,13,2,1,0,25,26,12,6,22,20,8,25,31,11,9,10,13,4,9,0,2,0,0,0,0,3,0,0,0,0,0,0,0
122,20162017,P,2016030321,2017-05-12,NSH,ANA,5vE,0.15,0,0,0,0,0.0,0.029991818591952324,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
123,20162017,P,2016030321,2017-05-12,NSH,ANA,Ev5,0.31666666666666665,0,0,0,0,0.07543819397687912,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124,20162017,P,2016030322,2017-05-14,ANA,NSH,4v5,6.0,0,1,0,1,0.03528643399477005,0.27976610139012337,1,3,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,6,4,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,20162017,P,2016030322,2017-05-14,ANA,NSH,5v4,2.533333333333333,1,0,0,0,0.22705227509140968,0.0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,20162017,P,2016030322,2017-05-14,ANA,NSH,5v5,49.266666666666666,3,2,2,1,1.7542401344981045,3.3897822271101177,23,29,5,8,32,44,8,10,0,0,12,9,9,15,3,2,0,19,19,13,6,10,14,24,24,29,5,11,7,8,12,10,0,2,0,0,0,0,2,0,0,0,0,0,0,0
127,20162017,P,2016030322,2017-05-14,ANA,NSH,5vE,2.2,1,0,0,0,1.0236120223999023,0.10101348906755447,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,4,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,20162017,P,2016030322,2017-05-14,ANA,NSH,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,20162017,P,2016030322,2017-05-14,NSH,ANA,4v5,2.533333333333333,0,1,0,0,0.0,0.22705227509140968,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,20162017,P,2016030322,2017-05-14,NSH,ANA,5v4,6.0,1,0,1,0,0.27976610139012337,0.03528643399477005,3,1,1,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,2,0,1,4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,20162017,P,2016030322,2017-05-14,NSH,ANA,5v5,49.266666666666666,2,3,1,2,3.3897822271101177,1.7542401344981045,29,23,8,5,44,32,10,8,0,0,9,12,15,9,2,3,0,19,19,10,8,22,16,20,29,24,11,5,8,7,10,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0
132,20162017,P,2016030322,2017-05-14,NSH,ANA,Ev5,2.2,0,1,0,0,0.10101348906755447,1.0236120223999023,1,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,4,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133,20162017,P,2016030322,2017-05-14,NSH,ANA,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,20162017,P,2016030323,2017-05-16,ANA,NSH,4v5,7.2,0,1,0,0,0.0,0.6932660927996039,0,7,0,0,0,10,0,0,0,0,0,5,0,3,0,0,0,1,1,1,0,0,0,6,3,3,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,20162017,P,2016030323,2017-05-16,ANA,NSH,5v4,3.466666666666667,1,0,0,0,0.54492611810565,0.0,4,0,1,0,7,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,20162017,P,2016030323,2017-05-16,ANA,NSH,5v5,47.9,0,1,0,0,0.8395894421264529,2.80028474109713,16,33,1,6,24,43,3,6,0,0,6,15,8,10,2,0,0,23,30,12,5,10,10,28,24,31,5,9,5,9,14,13,0,4,0,1,0,0,2,0,1,1,0,0,0,0
137,20162017,P,2016030323,2017-05-16,ANA,NSH,Ev5,1.3666666666666667,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,20162017,P,2016030323,2017-05-16,ANA,NSH,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,20162017,P,2016030323,2017-05-16,NSH,ANA,4v5,3.466666666666667,0,1,0,0,0.0,0.54492611810565,0,4,0,1,0,7,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,20162017,P,2016030323,2017-05-16,NSH,ANA,5v4,7.2,1,0,0,0,0.6932660927996039,0.0,7,0,0,0,10,0,0,0,0,0,5,0,3,0,0,0,0,1,1,1,1,4,2,0,3,3,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,20162017,P,2016030323,2017-05-16,NSH,ANA,5v5,47.9,1,0,0,0,2.80028474109713,0.8395894421264529,33,16,6,1,43,24,6,3,0,0,15,6,10,8,0,2,0,30,23,9,5,18,18,26,31,24,9,5,9,5,13,14,0,2,0,1,1,0,4,0,1,0,0,0,0,0
142,20162017,P,2016030323,2017-05-16,NSH,ANA,5vE,1.3666666666666667,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,20162017,P,2016030323,2017-05-16,NSH,ANA,EvE,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,20162017,P,2016030324,2017-05-18,ANA,NSH,3v5,1.5166666666666666,0,0,0,0,0.0,0.24334736913442612,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,20162017,P,2016030324,2017-05-18,ANA,NSH,4v4,0.3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,20162017,P,2016030324,2017-05-18,ANA,NSH,4v5,6.666666666666667,0,0,0,0,0.0,0.9264428839087486,0,5,0,2,0,9,0,4,0,0,0,3,0,4,0,2,0,1,0,0,0,0,2,8,5,2,0,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,20162017,P,2016030324,2017-05-18,ANA,NSH,5v4,3.7,0,0,0,0,0.37375627271831036,0.0,4,0,1,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,2,0,3,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,20162017,P,2016030324,2017-05-18,ANA,NSH,5v5,56.983333333333334,3,1,1,0,2.67692299047485,2.0296386484988034,33,27,8,2,39,41,11,7,0,0,17,16,6,14,3,5,0,29,30,12,11,20,22,18,30,30,10,7,11,9,9,14,0,2,0,0,0,0,2,0,0,0,0,0,0,0
149,20162017,P,2016030324,2017-05-18,ANA,NSH,5vE,1.25,0,1,0,0,0.0,0.2305120751261711,0,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,20162017,P,2016030324,2017-05-18,NSH,ANA,4v4,0.3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,20162017,P,2016030324,2017-05-18,NSH,ANA,4v5,3.7,0,0,0,0,0.0,0.37375627271831036,0,4,0,1,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,2,1,3,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,20162017,P,2016030324,2017-05-18,NSH,ANA,5v3,1.5166666666666666,0,0,0,0,0.24334736913442612,0.0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,20162017,P,2016030324,2017-05-18,NSH,ANA,5v4,6.666666666666667,0,0,0,0,0.9264428839087486,0.0,5,0,2,0,9,0,4,0,0,0,3,0,4,0,2,0,0,0,1,1,1,2,2,0,2,5,1,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154,20162017,P,2016030324,2017-05-18,NSH,ANA,5v5,56.983333333333334,1,3,0,1,2.0296386484988034,2.67692299047485,27,33,2,8,41,39,7,11,0,0,16,17,14,6,5,3,0,30,29,7,4,14,18,28,30,30,7,10,9,11,14,9,0,2,0,0,0,0,2,0,0,0,0,0,0,0
155,20162017,P,2016030324,2017-05-18,NSH,ANA,Ev5,1.25,1,0,0,0,0.2305120751261711,0.0,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,20162017,P,2016030325,2017-05-20,ANA,NSH,4v4,2.1666666666666665,0,0,0,0,0.10516361892223358,0.08042158931493759,1,1,1,0,1,3,1,0,0,0,0,1,0,2,0,0,0,2,1,1,1,0,0,4,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,20162017,P,2016030325,2017-05-20,ANA,NSH,4v5,3.816666666666667,0,1,0,1,0.0,0.5015735551714897,0,3,0,1,0,6,0,1,0,0,1,3,0,3,0,0,0,1,1,0,2,0,4,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,20162017,P,2016030325,2017-05-20,ANA,NSH,5v4,6.0,0,0,0,0,1.059339014813304,0.09517562098335475,7,2,1,0,14,2,3,0,0,0,4,0,7,0,2,0,0,0,3,0,0,6,0,0,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,20162017,P,2016030325,2017-05-20,ANA,NSH,5v5,46.86666666666667,1,1,1,1,2.3139995159581304,1.8376976139843464,24,22,4,2,35,36,4,5,0,0,10,14,11,14,0,3,0,29,19,13,3,18,22,6,23,22,9,7,11,8,3,7,0,2,0,0,0,0,4,0,0,0,0,0,0,0
160,20162017,P,2016030325,2017-05-20,ANA,NSH,5vE,0.13333333333333333,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,20162017,P,2016030325,2017-05-20,ANA,NSH,Ev4,0.18333333333333332,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
162,20162017,P,2016030325,2017-05-20,ANA,NSH,Ev5,0.8333333333333334,0,1,0,0,0.02161826752126217,0.6744989156723022,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,20162017,P,2016030325,2017-05-20,NSH,ANA,4v4,2.1666666666666665,0,0,0,0,0.08042158931493759,0.10516361892223358,1,1,0,1,3,1,0,1,0,0,1,0,2,0,0,0,0,1,2,0,0,2,2,0,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,20162017,P,2016030325,2017-05-20,NSH,ANA,4v5,6.0,0,0,0,0,0.09517562098335475,1.059339014813304,2,7,0,1,2,14,0,3,0,0,0,4,0,7,0,2,0,3,0,1,0,0,0,2,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,20162017,P,2016030325,2017-05-20,NSH,ANA,4vE,0.18333333333333332,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
166,20162017,P,2016030325,2017-05-20,NSH,ANA,5v4,3.816666666666667,1,0,1,0,0.5015735551714897,0.0,3,0,1,0,6,0,1,0,0,0,3,1,3,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,20162017,P,2016030325,2017-05-20,NSH,ANA,5v5,46.86666666666667,1,1,1,1,1.8376976139843464,2.3139995159581304,22,24,2,4,36,35,5,4,0,0,14,10,14,11,3,0,0,19,29,11,7,14,16,14,22,23,7,9,8,11,7,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0
168,20162017,P,2016030325,2017-05-20,NSH,ANA,5vE,0.8333333333333334,1,0,0,0,0.6744989156723022,0.02161826752126217,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
